United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offense Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"by Agency, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Agency Type,Agency Name,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Crimes Against Persons,,,,,,,,,,,,,,,,,Crimes Against Property,,,,,,,,,,,,,,,,,,,,,,,,,Crimes Against Society,,,,,,,,,,,,
,,Eagle Point,"8,598",676,105,513,58,102,4,62,36,,,,,,3,3,,,,,,,2,,43,4,125,,,26,12,11,3,,,296,,,96,,,47,,153,9,1,7,56,56,,,,,,,,,,,2
,,Gervais,"2,509",175,44,118,13,39,7,28,4,,,,,1,3,,,,3,1,,1,,,9,1,48,,1,16,3,5,8,,,38,1,,3,1,,6,3,24,5,,,10,10,,,,,,,,,,,3
,,Hubbard,"3,233",147,23,68,56,21,3,14,4,,,,,,2,,,,2,,,,,,12,4,21,,,2,1,,1,,,27,,,,4,,8,,15,2,,,48,48,,,,,,,1,,,,7
,,Independence,"8,720",483,82,356,45,65,10,53,2,,,,,1,14,4,,,10,2,,2,1,,31,1,87,,,29,10,10,8,,1,188,1,3,29,40,,34,4,77,13,3,3,41,41,,,,,,,1,,,,3
,,Jacksonville,"2,827",88,15,66,7,15,,3,12,,,,,,,,,,,,,,,,7,2,20,,,5,4,1,,,,30,,,1,,,8,,21,2,,,7,7,,,,,,,,,,,
,,Keizer,"37,160","2,219",358,"1,649",212,305,45,196,64,,,,,2,47,11,3,3,30,4,,4,3,1,125,28,574,,3,145,42,46,56,1,,691,4,3,108,82,,198,29,267,56,9,14,202,202,,,,,,,3,,,,7
,,La Grande,"13,195","1,043",139,799,105,128,14,80,34,,,,,3,6,6,,,,2,,2,5,,120,19,212,,,53,18,21,14,,,372,,,36,2,1,118,7,208,15,2,1,91,91,,,,,,,,,,,14
,,Lebanon,"15,823","1,429",204,"1,020",205,187,27,106,54,,,,,,17,3,2,,12,,,,2,,105,14,232,,1,28,17,11,,,,609,4,3,202,47,,170,9,174,17,8,4,189,188,1,,,,,,,,,,16
,,Lincoln City,"7,969","1,041",233,695,113,195,42,131,22,,,,,6,32,3,,2,27,,,,2,,91,25,184,,,93,31,25,37,,,272,1,3,57,21,5,56,2,127,19,3,6,101,101,,,,,,,1,,,,11
,,Manzanita,605,24,6,15,3,6,,,6,,,,,,,,,,,,,,,,2,,5,,,3,1,2,,,,5,4,,,,,,,1,,,,3,3,,,,,,,,,,,
,,McMinnville,"32,681","2,356",392,"1,585",379,359,38,306,15,,,,,5,16,9,4,,3,12,,12,10,,171,16,521,,1,62,20,12,30,,,734,,1,172,2,1,145,30,383,45,17,8,353,267,86,,,,,,3,,,,23
,,Medford,"76,037","10,997","1,499","7,440","2,058","1,365",321,753,291,4,2,2,,11,104,39,9,,56,15,,15,49,,478,318,"1,714",23,,725,277,244,194,,10,"3,846",1,5,"1,152",89,3,789,204,"1,603",187,64,36,"1,890","1,890",,,,,,,3,1,1,,164
,,Monmouth,"9,667",428,51,329,48,45,3,40,2,,,,,,6,1,1,,4,,,,2,,37,2,110,,,32,9,5,18,,,139,3,1,8,15,1,18,2,91,4,2,1,48,48,,,,,,,,,,,
,,Mount Angel,"3,345",212,55,137,20,51,10,36,5,,,,,,4,,1,,3,,,,1,,13,6,48,,,5,1,3,1,,,61,1,1,2,14,,18,2,23,2,1,,20,20,,,,,,,,,,,
,,Myrtle Creek,"3,458",300,37,168,95,32,2,11,19,,,,,,5,2,,,3,,,,1,,5,2,57,,,8,5,3,,,,90,,,,,,,,90,3,2,,90,90,,,,,,,,,,,5
,,Newberg-Dundee,"25,613","1,107",152,783,172,133,14,81,38,3,3,,,1,6,4,,,2,9,,9,6,,39,19,326,,,64,22,12,29,,1,294,1,3,37,15,1,34,8,195,16,2,17,156,144,12,,,,,,2,,,,14
,,Newport,"10,039","1,194",231,850,113,197,31,124,42,,,,,6,22,9,,,13,6,1,5,6,,95,26,232,,,68,20,17,31,,,392,18,6,71,23,1,70,4,199,17,6,8,93,92,1,,,,,,7,1,,1,12
,,Pendleton,"16,903","1,881",412,"1,250",219,403,28,274,101,1,1,,,1,7,2,3,2,,,,,3,,139,16,313,,,65,35,27,3,,,653,,,170,10,1,86,6,380,53,7,1,184,184,,,,,,,,,,,35
,,Phoenix,"4,607",286,43,202,41,40,3,14,23,,,,,1,1,1,,,,1,,1,3,,8,4,57,,,4,4,,,,,118,,,18,1,,27,4,68,7,1,,38,38,,,,,,,,,,,3
,,Pilot Rock,"1,530",54,17,34,3,16,1,10,5,,,,,,1,,,1,,,,,1,,,1,18,,,,,,,,,14,,,,,,,,14,,,,3,3,,,,,,,,,,,
,,Redmond,"26,835","2,975",564,"2,145",266,527,67,220,240,,,,,1,29,11,3,3,12,7,,7,19,,198,46,638,1,,136,42,33,54,,7,"1,033",7,13,267,89,1,237,15,404,53,14,7,212,212,,,,,,,6,2,2,,46
,,Reedsport,"4,175",369,91,241,37,79,3,16,60,,,,,3,8,3,,2,3,1,,1,1,,33,8,65,,,13,6,3,4,,,116,,,6,6,,19,3,82,5,,,34,34,,,,,,,,,,,3
,,Rogue River,"2,163",152,23,108,21,21,,14,7,,,,,2,,,,,,,,,,,12,4,18,,,5,2,1,2,,,67,,,3,,,20,,44,2,,,17,17,,,,,,,,,,,4
,,Salem,"157,353","13,260","1,639","10,175","1,446","1,410",386,945,79,7,7,,,38,165,41,20,9,95,19,1,18,51,1,"1,043",298,"1,852",,,775,333,114,324,3,1,"5,134",22,28,"1,504",484,11,"1,394",171,"1,520",750,140,131,"1,258","1,258",,,,,,,5,25,19,6,158
,,Silverton,"9,394",415,67,296,52,52,6,33,13,,,,,1,13,3,,,10,1,,1,3,,24,7,123,,,10,3,3,4,,,117,,,25,27,1,18,2,44,11,,1,49,49,,,,,,,,,,,3
,,Stanfield,"2,082",82,12,38,32,12,2,8,2,,,,,,,,,,,,,,,,4,,7,,,4,3,,1,,,18,,,,,,,,18,5,,,30,30,,,,,,,,,,,2
,,Stayton,"7,788",834,120,621,93,108,22,68,18,,,,,2,10,2,,,8,,,,,,78,11,151,,,40,21,7,12,,,296,1,4,47,22,,69,10,143,37,4,4,85,85,,,,,,,1,,,,7
,,Sutherlin,"7,852",658,177,353,128,158,11,22,125,,,,,1,13,3,,,10,5,2,3,3,,47,13,86,,,9,6,2,1,,,167,,,3,,,40,1,123,25,2,1,103,103,,,,,,,,,,,25
,,Talent,"6,158",509,68,354,87,59,3,25,31,,,,,4,5,3,,1,1,,,,2,,31,9,80,,,27,9,5,13,,,198,,,6,1,,45,,146,4,1,2,79,79,,,,,,,,,,,8
,,Tillamook,"5,037",513,146,337,30,136,3,17,116,,,,,,10,3,,,7,,,,1,,25,1,115,,,12,6,1,5,,,177,,3,28,7,2,13,,124,4,1,1,27,27,,,,,,,,,,,3
,,Toledo,"3,483",421,119,243,59,98,23,67,8,,,,,5,15,3,1,,11,1,,1,1,,36,6,64,,,22,8,3,11,,,103,1,,9,16,,18,,59,5,3,3,50,50,,,,,,,3,,,,6
,,Turner,"1,889",68,11,52,5,8,2,3,3,3,3,,,,,,,,,,,,,,6,2,10,,,3,1,,2,,,23,,,1,1,,9,2,10,8,,,4,4,,,,,,,,,,,1
,,Umatilla,"7,014",324,85,213,26,78,5,52,21,1,1,,,1,5,3,2,,,,,,,,23,11,65,,,16,13,3,,,,85,,,,,,5,,80,12,,1,19,19,,,,,,,,,,,7
,,Winston,"5,408",444,69,292,83,53,4,12,37,,,,,3,12,5,2,,5,1,,1,1,,42,6,80,,,10,6,4,,,,141,,,9,4,,36,2,90,9,3,,72,72,,,,,,,1,,,,10
,,Woodburn,"24,531","1,809",263,"1,410",136,237,42,150,45,1,1,,,4,21,6,2,2,11,,,,5,,144,43,415,3,,65,20,19,23,,3,631,4,4,182,27,6,173,25,210,76,24,4,103,103,,1,,,1,,5,1,1,,26
,,Yamhill,"1,039",70,19,25,26,19,3,16,,,,,,,,,,,,,,,,,3,1,5,,,1,,,1,,,12,,,,1,,4,,7,2,,1,23,22,1,,,,,,,,,,3
,Metropolitan Counties,Benton,,736,198,351,187,185,15,59,111,1,,1,,3,7,6,1,,,2,1,1,1,,42,5,127,,1,57,38,16,2,,1,101,,,2,1,,15,,83,15,,2,160,160,,,,,,,,1,1,,26
,,Deschutes,,"2,583",614,"1,568",401,579,104,243,232,,,,,3,28,9,3,1,15,4,,4,13,,240,35,488,,1,117,45,51,21,,,617,3,1,59,104,,118,27,305,45,5,7,344,344,,,,,,,3,,,,54
,,Jackson,,"3,479",831,"2,191",457,789,143,280,366,3,2,,1,8,30,15,5,5,5,1,1,,10,,316,49,613,1,,165,68,41,53,,3,942,1,,49,10,,250,32,600,81,9,5,393,393,,,,,,,1,,,,63
,,Josephine,,"1,517",245,"1,203",69,228,64,116,48,,,,,3,14,1,2,,11,,,,4,,324,10,280,,,51,9,9,32,,1,434,1,,8,102,,139,13,171,93,6,1,48,48,,,,,,,,,,,21
,,Polk,,"1,087",210,541,336,189,38,144,7,,,,,1,16,1,,1,14,4,1,3,,,92,42,120,,,65,17,13,35,,,195,1,,9,35,,35,6,109,20,,7,317,317,,,,,,,2,,,,17
,,Yamhill,,"1,548",347,997,204,318,19,289,10,1,1,,,7,17,9,5,,3,4,,4,6,,186,4,286,,,49,15,19,13,,2,419,,2,23,7,1,87,16,283,40,3,4,188,150,38,,,,,,1,,,,15
,Nonmetropolitan Counties,Douglas,,"3,329",508,"2,181",640,432,30,120,282,,,,,3,67,15,7,,45,6,1,5,11,,392,38,580,,,151,59,50,42,,,914,,,5,10,,205,1,693,82,7,6,579,579,,,,,,,3,1,,1,57
,,Lincoln,,"1,011",243,650,118,213,36,140,37,,,,,6,14,4,3,,7,10,6,4,8,,104,6,230,,,32,8,15,9,,,232,6,1,5,25,2,42,9,142,25,4,9,98,96,2,,,,,,4,,,,16
,,Morrow,,399,92,280,27,88,8,54,26,1,1,,,,3,2,,1,,,,,2,,46,6,78,,,11,6,5,,,,125,,,,,,,,125,11,1,,23,23,,,,,,,,,,,4
,,Tillamook,,651,121,420,110,115,5,25,85,1,,1,,1,4,,2,2,,,,,4,,88,4,122,,,19,5,6,8,,,165,8,,6,24,1,38,2,86,17,1,,100,100,,,,,,,,,,,10
,,Umatilla,,"1,000",226,758,16,214,14,139,61,2,2,,,3,7,4,3,,,,,,4,,148,12,154,,,20,14,5,1,,,302,,,,,,10,,292,115,2,1,11,11,,,,,,,,,,,5
,,Union,,545,99,384,62,88,9,48,31,1,,1,,2,8,8,,,,,,,2,,65,7,108,,,22,8,10,4,,,153,,,44,,1,34,6,68,20,,7,52,52,,,,,,,,,,,10
,Other Agencies,"Blue Mountain Enforcement Narcotics Team, Morrow County",,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,
RHODE ISLAND,Cities,Barrington,"16,268",412,43,320,49,40,1,25,14,,,,,,3,2,,,1,,,,1,,30,2,80,3,1,45,31,14,,,,148,,,6,16,,36,1,89,3,3,4,42,42,,,,,,,1,,,,6
,,Bristol,"22,900",665,124,469,72,119,12,100,7,,,,,,4,2,,,2,1,,1,1,,46,9,155,,,32,19,11,2,,,212,,,5,31,,38,3,135,3,1,10,69,69,,,,,,,1,,,,2
,,Burrillville,"15,941",513,99,375,39,91,4,83,4,,,,,,8,2,2,2,2,,,,1,,71,3,116,1,,18,7,11,,,,149,,,,35,,33,1,80,12,2,2,37,37,,,,,,,1,,,,1
,,Central Falls,"19,360","1,472",335,"1,001",136,305,82,213,10,1,1,,,5,23,14,1,,8,1,,1,5,,120,13,265,,,67,48,15,3,1,,348,1,1,37,41,,108,3,157,120,47,16,97,97,,,,,,,,12,10,2,27
,,Charlestown,"7,793",303,54,219,30,51,5,44,2,,,,,,3,,,1,2,,,,,,26,5,67,2,,14,6,8,,,,101,,,1,22,,23,1,54,2,,2,27,27,,,,,,,1,,,,2
,,Coventry,"34,850","1,315",220,999,96,204,18,175,11,1,1,,,3,10,5,,3,2,2,,2,12,,150,22,188,2,,69,38,25,5,,1,500,1,,68,21,,99,115,196,37,1,18,83,83,,,,,,,,,,,13
,,Cranston,"80,315","3,645",533,"2,870",242,485,81,386,18,2,2,,,5,37,16,4,4,13,4,,4,17,,397,43,549,28,1,184,96,76,8,,4,"1,385",,1,339,268,,377,94,306,154,34,78,184,184,,1,,1,,,,,,,57
,,Cumberland,"33,475","1,164",194,900,70,184,10,163,11,,,,,,8,3,,,5,2,,2,3,,112,3,274,8,1,47,25,20,1,,1,411,,,29,37,,133,13,199,26,5,10,64,64,,,,,,,,,,,6
,,East Greenwich,"13,085",349,45,274,30,42,,42,,,,,,,3,,,,3,,,,1,,30,4,81,1,,21,12,8,,,1,129,,,2,29,,31,4,63,4,1,2,26,26,,,,,,,,1,1,,3
,,East Providence,"46,994","2,035",339,"1,516",180,302,46,216,40,2,2,,,6,28,13,3,1,11,1,,1,9,,145,44,442,3,2,121,72,44,4,1,,649,,,81,111,,180,3,274,60,14,27,168,165,3,,,,,,,,,,12
,,Foster,"4,603",100,16,72,12,16,4,12,,,,,,,,,,,,,,,,,17,1,20,,,1,1,,,,,28,,,,10,,5,,13,5,,,11,11,,,,,,,,,,,1
,,Glocester,"9,738",153,40,72,41,39,6,31,2,1,,1,,,,,,,,,,,,,12,2,28,,,,,,,,,25,,,1,4,,3,,17,5,,,34,34,,,,,,,,,,,7
,,Hopkinton,"8,151",308,55,215,38,48,2,34,12,,,,,,6,2,1,,3,1,,1,2,,19,,65,1,,14,8,6,,,,108,,,,21,,38,1,48,4,,2,36,36,,,,,,,,,,,2
,,Jamestown,"5,386",233,26,175,32,25,2,21,2,,,,,,1,,,,1,,,,,,8,3,52,1,,23,10,9,3,,1,84,,,,17,,20,1,46,2,,2,32,32,,,,,,,,,,,
,,Johnston,"28,743","1,096",192,847,57,176,29,138,9,1,1,,,2,13,3,1,6,3,,,,7,,100,13,190,7,,58,35,20,3,,,373,,,21,38,,78,45,191,61,8,30,43,42,1,,,,,,,,,,14
,,Lincoln,"21,088",918,94,781,43,83,9,71,3,,,,,1,9,4,1,1,3,1,,1,1,,80,7,220,4,,39,16,21,1,1,,381,,2,36,31,,110,2,200,33,5,11,31,31,,,,,,,,,,,12
,,Little Compton,"3,480",98,8,71,19,8,,8,,,,,,,,,,,,,,,,,11,,23,2,,,,,,,,35,,,,,,,,35,,,,16,16,,,,,,,,,,,3
,,Middletown,"16,096",826,168,502,156,164,3,135,26,,,,,,3,,,,3,1,,1,2,,34,12,151,3,,55,29,22,4,,,231,1,1,19,52,,66,5,87,7,3,4,137,137,,,,,,,1,1,1,,17
,,Narragansett,"15,799",664,83,492,89,81,6,74,1,,,,,1,1,,,,1,,,,,,51,7,172,1,,20,8,3,3,,6,226,,,10,43,,51,7,115,11,,4,79,79,,,,,,,,,,,10
,,Newport,"24,595","2,781",878,"1,755",148,839,77,490,272,1,1,,,5,33,11,2,3,17,,,,12,,226,7,601,11,2,99,54,42,1,2,,751,2,1,75,218,,131,20,304,22,15,9,120,120,,,,,,,,2,2,,26
,,North Kingstown,"26,371","1,092",236,772,84,223,5,205,13,,,,,,13,3,1,2,7,,,,1,,90,11,235,9,,63,34,17,,,12,337,,,48,52,,101,10,126,14,1,11,68,68,,,,,,,,2,1,1,14
,,North Providence,"32,048","1,243",265,848,130,243,36,195,12,,,,,5,17,8,1,1,7,,,,1,,150,16,206,5,,57,34,19,2,,2,321,1,1,33,46,,120,6,114,71,11,10,117,117,,,,,,,,,,,13
,,North Smithfield,"11,957",549,73,438,38,70,5,64,1,,,,,,3,2,,,1,,,,1,,32,1,70,4,,28,13,14,1,,,275,,,144,8,,25,,98,19,3,5,34,34,,,,,,,,,,,4
,,Pawtucket,"71,085","5,439","1,190","3,851",398,"1,104",172,843,89,5,4,,1,7,69,39,,1,29,5,,5,23,,676,45,804,3,1,301,204,78,19,,,"1,414",2,2,95,316,6,308,413,272,381,81,122,296,293,3,,,,,,1,11,9,2,90
,,Portsmouth,"17,331",631,126,450,55,120,5,108,7,,,,,,4,,,1,3,2,,2,5,,53,1,148,1,,37,18,17,1,,1,192,,,5,33,,69,6,79,10,,3,42,42,,,,,,,,,,,13
,,Providence,"177,882","15,616","3,163","11,456",997,"2,971",674,"2,210",87,17,17,,,11,157,90,13,4,50,7,,7,24,,"1,945",118,"2,224",24,,607,506,93,3,1,4,"4,937",41,27,463,761,,"2,133",1,"1,511","1,158",363,56,700,700,,,,,,,3,46,40,6,248
,,Richmond,"7,674",236,29,156,51,26,,25,1,,,,,1,2,,,,2,,,,,,12,1,49,,,20,7,12,1,,,72,,,8,23,,7,,34,,,2,44,44,,,,,,,,,,,7
,,Scituate,"10,320",171,31,126,14,30,4,26,,,,,,,1,,,,1,,,,,,27,2,35,,,,,,,,,53,,,1,8,,27,4,13,6,,3,11,11,,,,,,,,,,,3
,,Smithfield,"21,411",582,91,432,59,87,12,75,,,,,,,4,1,1,1,1,,,,2,,36,5,91,7,,21,7,14,,,,241,,,69,,,14,4,154,18,,11,58,58,,,,,,,,,,,1
,,South Kingstown,"30,524",804,160,498,146,154,16,117,21,,,,,,5,4,,,1,1,,1,5,,67,8,158,,,36,16,18,2,,,202,,,12,64,,51,1,74,9,6,7,129,129,,,,,,,1,,,,16
,,Tiverton,"15,728",888,191,614,83,178,18,122,38,,,,,1,12,2,,2,8,,,,2,,123,3,152,3,,39,18,14,6,,1,263,,,1,27,,31,82,122,20,2,7,61,61,,,,,,,1,,,,21
,,Warren,"10,584",706,153,510,43,144,10,123,11,,,,,,9,2,1,1,5,,,,4,,71,5,165,1,,34,23,8,2,1,,205,,,11,91,1,29,15,58,8,7,10,36,36,,,,,,,,1,1,,6
,,Warwick,"82,282","3,929",512,"3,119",298,478,57,395,26,1,1,,,,33,17,5,1,10,,,,8,,338,33,570,30,,279,136,83,27,,33,"1,706",1,1,503,96,,389,89,627,92,29,34,273,273,,,,,,,2,,,,23
,,Westerly,"22,686",991,182,700,109,165,8,145,12,1,1,,,1,15,3,2,1,9,,,,1,,58,9,180,8,,57,26,25,4,,2,361,,1,69,65,,52,,174,9,5,12,98,98,,,,,,,4,,,,7
,,West Warwick,"29,053","1,544",405,"1,046",93,368,48,306,14,1,1,,,1,32,12,5,2,13,3,,3,8,,159,17,313,2,1,85,53,24,5,,3,390,,,22,82,,1,112,173,38,6,27,80,80,,,,,,,1,,,,12
,,Woonsocket,"41,147","3,212",833,"2,089",290,752,139,598,15,,,,,7,70,24,8,9,29,4,,4,20,,350,34,549,9,,102,51,44,5,1,1,854,,3,77,172,,205,56,341,73,59,39,214,214,,,,,,,2,7,7,,67
,Universities and Colleges,Brown University,"8,768",172,13,154,5,11,,11,,,,,,,2,,,,2,,,,,,21,,14,,,,,,,,,119,,,1,75,,2,,41,,,,5,5,,,,,,,,,,,
,,University of Rhode Island,"16,317",373,29,312,32,27,2,25,,,,,,,2,,,,2,,,,,,14,,125,,,5,2,3,,,,163,,,,95,,11,7,50,2,1,2,29,29,,,,,,,,,,,3
,State Police Agencies,Rhode Island State Police Headquarters,,469,80,254,135,51,14,25,12,2,2,,,2,22,7,5,2,8,3,,3,,,2,30,2,12,3,113,95,5,7,,6,21,,,,4,,1,,16,58,,13,77,77,,4,,4,,,44,,,,10
,,State Police:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chepachet,,244,48,111,85,40,2,28,10,,,,,,8,1,,1,6,,,,,,1,4,5,4,,57,35,10,5,,7,26,,,,8,,3,4,11,9,,5,78,78,,,,,,,1,,,,6
,,Hope Valley,,303,51,97,155,49,1,43,5,,,,,,2,2,,,,,,,,,9,3,22,,1,16,11,4,,,1,34,,,,12,,6,,16,7,,5,138,138,,,,,,,1,,,,16
,,Lincoln,,515,115,231,169,103,8,87,8,,,,,4,7,5,,1,1,1,,1,,,2,16,28,5,,77,54,12,6,,5,61,,,1,5,,23,2,30,23,1,18,158,158,,,,,,,,,,,11
,,Portsmouth,,40,9,12,19,8,,8,,,,,,,1,,,,1,,,,,,1,1,2,,,4,2,2,,,,2,,,1,,,,,1,,,2,18,18,,,,,,,,,,,1
,,Wickford,,266,52,134,80,49,,47,2,,,,,,2,1,,,1,1,,1,1,,9,6,22,4,1,41,21,12,8,,,40,,,,9,,9,2,20,8,1,1,71,71,,,,,,,,,,,9
,Other Agencies,Department of Environmental Management,,94,11,68,15,9,2,4,3,,,,,,,,,,,2,,2,,,2,,18,,,4,2,,2,,,43,,,,2,,10,,31,,,1,5,5,,,,,,,,,,,10
,,Rhode Island State Airport,,59,4,46,9,3,,3,,,,,,,1,,,,1,,,,,,,,11,,,11,11,,,,,23,,,,1,,2,,20,1,,,5,5,,,,,,,,,,,4
SOUTH CAROLINA,Cities,Abbeville,"5,232",595,133,356,106,128,54,71,3,,,,,2,3,1,,,2,,,,1,,62,16,103,,,7,2,5,,,,159,,2,29,,,12,1,115,3,5,,90,88,2,,,,,,,,,,16
,,Aiken,"29,909","3,392",537,"2,420",435,517,66,399,52,7,7,,,1,10,7,,,3,2,,2,1,,246,88,496,3,,161,69,87,4,1,,"1,304",,2,398,36,1,421,30,416,74,40,7,381,239,142,1,,,1,,1,,,,52
,,Allendale,"3,424",374,87,258,29,83,22,58,3,,,,,1,3,,1,,2,,,,2,,78,3,87,1,,9,7,2,,,,69,,1,16,3,,2,,47,5,3,1,26,22,4,,,,,,,,,,3
,,Anderson,"27,127","4,319",970,"2,834",515,929,195,616,118,7,7,,,8,24,11,1,,12,2,,2,7,,393,123,445,11,,186,112,53,15,,6,"1,477",2,5,420,24,3,290,41,692,126,38,28,466,370,96,,,,,,1,1,1,,47
,,Andrews,"2,879",524,110,367,47,107,16,72,19,1,1,,,,1,,1,,,1,,1,,,46,27,90,,,29,26,2,1,,,157,1,1,35,6,1,21,3,89,8,3,7,41,36,5,,,,,,,,,,6
,,Bamberg,"3,638",456,132,231,93,129,21,76,32,,,,,,2,,,,2,1,,1,,,34,5,59,,,16,9,2,3,,2,102,,,36,1,,6,3,56,3,5,7,77,61,16,,,,,,,,,,16
,,Barnwell,"4,739","1,169",338,751,80,326,55,252,19,2,2,,,4,5,1,1,1,2,1,,1,4,,153,20,190,,,58,39,15,4,,,290,,1,109,,1,58,4,117,13,22,1,34,24,10,,,,,,1,1,1,,44
,,Batesburg-Leesville,"5,503",936,364,488,84,354,50,230,74,1,1,,,2,7,4,1,,2,,,,1,,53,52,77,3,,41,35,3,2,,1,241,1,,82,6,,18,5,129,15,3,2,71,42,29,,,,,,1,1,1,,11
,,Beaufort,"12,653","2,137",741,"1,215",181,714,107,477,130,2,2,,,13,11,4,,,7,1,,1,2,,149,24,216,17,,83,33,30,18,1,1,664,1,2,212,162,3,112,24,148,20,29,11,149,133,16,,,,,,1,,,,31
,,Belton,"4,204",387,87,264,36,85,7,70,8,,,,,,2,,,,2,,,,1,,29,12,36,1,,23,6,9,2,,6,147,3,2,26,34,2,18,4,58,12,,3,33,21,12,,,,,,,,,,3
,,Bennettsville,"9,034","1,646",497,952,197,485,126,262,97,1,1,,,3,7,2,,,5,1,,1,3,,98,24,288,3,,69,54,6,7,,2,433,2,,100,10,,39,8,274,15,14,5,178,167,11,6,,1,5,,,,,,13
,,Bishopville,"3,457",772,173,565,34,169,43,91,35,,,,,,4,2,1,,1,,,,1,1,74,20,155,1,,27,9,15,2,1,,257,,,56,7,,85,2,107,17,10,2,29,26,3,,,,,,1,,,,4
,,Blacksburg,"1,873",354,113,196,45,109,15,78,16,,,,,,4,2,,,2,,,,,,41,7,53,,,11,4,5,2,,,74,1,1,4,30,1,15,3,19,8,2,,41,40,1,,,,,,,,,,4
,,Blackville,"2,401",327,98,210,19,91,21,64,6,3,3,,,2,2,,,,2,,,,,,31,1,70,,,9,2,4,3,,,82,,,,7,,2,6,67,7,8,2,11,10,1,,,,,,,1,1,,7
,,Bluffton,"12,855","1,059",302,700,57,292,19,238,35,,,,,1,7,5,,,2,2,,2,4,,73,20,138,9,,35,2,27,4,,2,378,1,2,37,56,1,158,8,115,17,15,11,51,45,6,,,,,,1,,,,5
,,Branchville,"1,028",23,3,20,0,3,1,2,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,15,,,,,,1,4,10,1,,,,,,,,,,,,,,,
,,Burnettown,"2,713",129,29,89,11,29,6,21,2,,,,,,,,,,,,,,,,17,1,18,,1,2,2,,,,,45,,,5,2,,13,3,22,2,,3,8,6,2,,,,,,,,,,3
,,Calhoun Falls,"2,001",130,33,94,3,30,5,18,7,,,,,1,2,,,,2,,,,1,,14,4,28,,,7,5,,2,,,36,,1,3,20,,4,2,6,3,1,,3,2,1,,,,,,,,,,
,,Camden,"6,968","1,148",341,714,93,337,79,165,93,,,,,1,2,2,,,,1,,1,1,,132,33,113,1,,95,57,24,12,,2,313,,2,72,30,2,73,7,127,12,6,8,78,51,27,,,,,,1,1,1,,13
,,Cayce,"12,864","2,036",569,"1,240",227,533,83,386,64,3,3,,,21,12,4,1,,7,,,,1,,124,38,347,2,,120,75,30,11,1,3,507,,,75,9,4,113,18,288,72,13,16,203,131,72,7,,,7,,,,,,17
,,Central,"5,224",429,42,354,33,37,12,24,1,1,1,,,1,2,1,,,1,1,,1,,,29,9,38,,,21,2,17,2,,,245,,,136,1,,46,1,61,4,5,3,30,22,8,,,,,,1,,,,2
,,Chapin,"1,485",148,15,104,29,13,4,8,1,,,,,,2,1,,,1,,,,,,6,2,12,,,25,21,2,1,,1,56,,,21,3,,12,,20,,2,1,26,19,7,,,,,,1,,,,2
,,Charleston,"123,856","8,543","1,841","5,001","1,701","1,764",161,"1,227",376,12,12,,,11,54,19,14,1,20,,,,6,,377,128,954,48,1,265,66,165,20,,14,"2,784",6,7,656,475,4,651,129,856,235,104,99,"1,568","1,277",291,2,,,2,,2,10,10,,119
,,Cheraw,"5,885",942,202,623,117,190,21,121,48,,,,,,9,5,,,4,3,,3,1,,66,33,152,,,42,30,8,1,,3,304,1,1,120,6,1,35,4,136,18,6,1,100,72,28,1,1,,,,,,,,16
,,Chesnee,883,152,23,98,31,22,2,14,6,,,,,1,,,,,,,,,1,,5,13,13,,,5,3,,2,,,55,,,14,3,,4,2,32,3,,3,31,22,9,,,,,,,,,,
,,Chester,"5,623","1,021",400,538,83,386,59,221,106,,,,,1,13,4,2,,7,,,,,,86,19,151,1,,34,32,1,1,,,232,1,,40,3,,26,10,152,6,8,1,69,54,15,,,,,,,,,,14
,,Chesterfield,"1,473",185,19,113,53,19,8,7,4,,,,,,,,,,,,,,,,6,8,25,1,,3,2,1,,,,68,1,1,8,1,,34,2,21,1,1,,51,32,19,,,,,,,,,,2
,,Clemson,"14,079",959,181,707,71,171,34,130,7,1,1,,,2,5,4,,,1,2,1,1,1,,86,28,161,,,45,17,24,3,,1,346,,2,14,66,2,141,16,105,36,3,1,64,64,,,,,,,,,,,7
,,Clinton,"8,570","1,471",442,711,318,425,54,330,41,1,1,,,2,12,7,1,,4,2,,2,1,,110,14,163,,,50,44,1,2,,3,343,1,1,42,40,1,43,1,214,14,5,11,291,187,104,,,,,,,,,,27
,,Clio,722,97,21,70,6,21,3,10,8,,,,,,,,,,,,,,,,8,,23,,,,,,,,,35,,,3,,,1,,31,1,2,1,4,4,,,,,,,,,,,2
